sku,contributor_id,contributor_name,matched_asin#1.value,marketplace_id,brand.value,brand.value_id,browse_node_id.value,browse_nodes#1.value,browse_nodes#1.value_id,bullet_point#1.value,bullet_point#1.value_id,bullet_point#2.value,bullet_point#3.value,bullet_point#4.value,bullet_point#5.value,bullet_point#6.value,bullet_point#7.value,bullet_point#8.value,bullet_point#9.value,bullet_point#10.value,ean#1.value,expiration_date_type.value,expiration_interval.unit,expiration_interval.value,fc_shelf_life.unit,fc_shelf_life.value,fc_shelf_life_pad_time#1.unit,fc_shelf_life_pad_time#1.value,fulfillment_center_barcode_id#1.value,gl_product_group_type.value,inner_pack_product_identification.type,inner_pack_product_identification.value,is_expiration_dated_product.value,item_dimensions.height.normalized_value.unit,item_dimensions.height.normalized_value.value,item_dimensions.height.unit,item_dimensions.height.value,item_dimensions.length.normalized_value.unit,item_dimensions.length.normalized_value.value,item_dimensions.length.unit,item_dimensions.length.value,item_dimensions.width.normalized_value.unit,item_dimensions.width.normalized_value.value,item_dimensions.width.unit,item_dimensions.width.value,item_form#1.value,item_form#1.value_id,item_form#2.value,item_name.alternate_representations#1.type,item_name.alternate_representations#1.value,item_name.value,item_name.value_id,item_name#2.value,item_volume.unit,item_volume.value,item_weight.normalized_value.unit,item_weight.normalized_value.value,item_weight.unit,item_weight.value,list_price.currency,list_price.is_originating_currency,list_price.value,list_price.value_with_tax,list_price#2.currency,list_price#2.value,list_price#2.value_with_tax,manufacturer.value,manufacturer.value_id,minimum_order_quantity.increment#1.value,minimum_order_quantity.minimum#1.value,product_category.value,product_classes.value#1,product_expiration_type.value,product_expiration_type.value_id,product_shelf_life#1.unit,product_shelf_life#1.value,product_type.value,product_type_category.value,product_type_embedding.model.metadata.model_id,product_type_embedding.model.metadata.norm_function,product_type_embedding.model.vector#1.score,product_type_embedding.model.vector#1.value,product_type_embedding.override#1.source,product_type_embedding.override#1.type,product_type_embedding.override#1.value,product_type_subcategory.value,rtip_barcode.value,rtip_inner_packs_per_master_pack.value,rtip_items_per_inner_pack.value,rtip_items_per_master_pack.value,rtip_units_per_inner_pack#1.value,unit_count.type.value,unit_count.type.value_id,unit_count.value,upc#1.value,vendor_barcode#1.value
B00L2ZKAE8,1.32946E+11,AmazonAe/WJTP1,B00L2ZKAE8,global,American Garden,,,,,Disinfectant,,Antiseptic qualities,Rid of eggs smell in cakes and desserts,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,28,,,centimeters,42.5,,,centimeters,20.5,,,,,,"American Garden Red Grape Vinegar, 473 ml",,,milliliters,473,,,kilograms,0.473,AED,,8.47,8.89,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,,,,,,,,,,,,24,1,1,,milliters,,473,,
B00L2ZK7CS,1.32946E+11,AmazonAe/WJTP1,B00L2ZK7CS,global,American Garden,,,,,Fat free,,Low in sugar,Vegetarian,,,,,,,,,,,,,,days,5.4,,gl_grocery,,,TRUE,,,centimeters,23.5,,,centimeters,25,,,centimeters,18,,,,,,American Garden U.S. Mustard - Squeeze 397g,,,,,,,kilograms,0.397,AED,,9.06,9.51,,,,American Garden,,,1,32550000,,Shelf Life,,,,SAUCE_AND_SPREAD_AND_CONDIMENT,,,,,,,,,,,12,1,1,,grams,,397,,
B00L2ZK5P2,1.32946E+11,AmazonAe/WJTP1,B00L2ZK5P2,global,American Garden,,,,,Fat free,,Low in sugar,Vegetarian,,,,,,,,,,,,,,days,5.4,,gl_grocery,,,TRUE,,,centimeters,19,,,centimeters,20.5,,,centimeters,16,,,,,,American Garden U.S. Mustard - Squeeze 227g,,,,,,,kilograms,0.227,AED,,3.8,3.99,,,,American Garden,,,1,32550000,,Shelf Life,,,,SAUCE_AND_SPREAD_AND_CONDIMENT,,,,,,,,,,,12,1,1,,grams,,227,,
AY555,1.32946E+11,AmazonAe/WJTP1,B00L28DEWA,global,American Garden,,,,,Contains 3 (80 gram) bags of American Garden Microwave Butter Lite Popcorn,,This light popcorn snack delivers a buttery flavor combined with an authentic popcorn taste,"This delicious lite butter popcorn is 94% Fat-Free, Gluten-Free, Vegetarian, contains Zero Trans Fats or Cholesterol, has No Artificial Colors or Preservatives, and is a good source of Fiber","Experience authentic popcorn from the comfort of your own home, pop the kernels in 3 minutes","Perfect warm snack for after-school studying, a game night, movie night, BBQ, or a party",,,,,,,,,,,,days,81,,gl_grocery,,,TRUE,,,centimeters,19.5,,,centimeters,33,,,centimeters,24,,,,,,"American Garden Microwave Butter Lite Popcorn, Gluten-Free, 240g (3 Bags of 80g)
",,,,,,,kilograms,0.08,AED,,10.48,11,,,,American Garden,,,1,32550000,,Shelf Life,,,,SNACK_FOOD,,,,,,,,,,,12,1,1,,gram,,80,,
AY553,1.32946E+11,AmazonAe/WJTP1,B00L28D96Q,global,American Garden,,,,,Contains 3 (80 gram) bags of American Garden Microwave Natural Lite Popcorn,,This light snack delivers a natural flavor combined with an authentic popcorn taste,"Good source of Fiber, Gluten-Free, Vegetarian, contains Zero Trans Fats or Cholesterol, and has No Artificial Colors or Preservatives making it a delightful guilt-free snack for everyone to enjoy",Pop the kernels in the microwave for 3 minutes and enjoy this favorite snack on any occasion,"Enjoy a delicious warm snack, perfect for after-school studying, a game night, movie night, BBQ, or a party",,,,,,,,,,days,365,days,2.7,,gl_grocery,,,TRUE,,,centimeters,19.5,,,centimeters,33,,,centimeters,24,,,,,,American Garden Natural Light Popcorn (Microwave) 240g,,,,,,,kilograms,0.08,AED,,12.57,13.2,,,,American Garden,,,1,32550000,,Shelf Life,,,,SNACK_FOOD,,,,,,,,,,,12,1,1,,gram,,80,17273550323,
AY550,1.32946E+11,AmazonAe/WJTP1,B00L28D0QU,global,American Garden,,,,,Contains 3 (91 gram) bags of American Garden Microwave Natural Popcorn,,Delivers a natural flavor combined with an authentic popcorn taste,"This delicious popcorn is a good source of Fiber and is Gluten-Free, Vegetarian, contains Zero Trans Fats or Cholesterol, and has No Artificial Colors or Preservatives",Pop the kernels in the microwave for 3 minutes and enjoy this favorite snack on any occasion,"Grab a handful of this warm salty snack, perfect for after-school studying, a game night, movie night, BBQ, or a party",,,,,,,,,,days,365,days,2.7,,gl_grocery,,,TRUE,,,centimeters,19,,,centimeters,32.5,,,centimeters,23.5,,,,,,"American Garden Microwave Natural Popcorn, Gluten-Free, 273g (3 Bags of 91g)",,,,,,,kilograms,0.091,AED,,12.57,13.2,,,,American Garden,,,1,32550000,,Shelf Life,,,,POPCORN,,,,,,,,,,,12,1,1,,grams,,273,17273550309,
AY036,1.32946E+11,AmazonAe/WJTP1,B00L28CYZ8,global,American Garden,,,,,American Garden Thousand Island Dressing & Dip Lite 267ml can be used as a cocktail sauce & is a must-have dressing if you enjoy lighter foods,,"Contains 63% less fat without compromising on flavor, use this light thousand island dressing on your favorite foods or snacks to add an irresistible creamy & zesty flavor","This light 1000 island dressing contains no artificial colors, no artificial flavors, and is gluten-free and dairy-free making it the perfect dressing for everyone to enjoy","Get creative with this flavorful light dressing sauce by using it as a dip for seafood, spreading it on your burgers and sandwiches or using it as a salad dressing to add an extra kick","Thousand island light sauce is convenient & applicable to a wide range of foods, use at a BBQ or party to surprise your guests with a burst of flavor",,,,,,,,,,,,days,5.4,,gl_grocery,,,TRUE,,,centimeters,14,,,centimeters,25,,,centimeters,18.5,Sauce,,,,,"American Garden Thousand Island Dressing & Dip Lite, Gluten Free, Dairy Free, 267ml",,,milliliters,267,,,kilograms,0.267,AED,,,10.99,,,,American Garden,,,1,32502000,,Shelf Life,,,,SALAD_DRESSING,,,,,,,,,,,1,1,1,,milliters,,267,7.17274E+11,
AY035,1.32946E+11,AmazonAe/WJTP1,B00L28CX1I,global,American Garden,,,,,American Garden Italian Dressing & Marinade Lite 267ml adds a splash of flavor to any meal,,This delicious light dressing and marinade has zesty and tangy notes to add a hint of freshness to your food,"Contains no artificial colors and no artificial flavors, and is gluten-free and dairy-free",Drizzle a generous amount of this light Italian dressing over some vegetables right before roasting them to add instant flavor to your sides,"Perfect as a light salad dressing or marinade for a backyard BBQ, the possibilities are endless",,,,,,,,,,,,days,5.4,,gl_grocery,,,TRUE,,,centimeters,14,,,centimeters,25,,,centimeters,18.5,,,,,,"American Garden Italian Dressing & Marinade Lite, Gluten-Free, Dairy-Free, 267ml",,,milliliters,267,,,kilograms,0.267,AED,,,10.99,,,,American Garden,,,1,32502000,,Shelf Life,,,,SALAD_DRESSING,,,,,,,,,,,9,1,1,,milliters,,267,7.17274E+11,
AY034,1.32946E+11,AmazonAe/WJTP1,B00L28CV3S,global,American Garden,,,,,American Garden Ranch Dressing & Dip 267ml is made using our authentic American recipe & delivers a creamy taste to your favorite food,,"Use this ranch dressing to add a hint of garlic, onion and buttermilk flavor to any meal",Contains no artificial colors or artificial flavors and is gluten-free making this ranch the perfect salad dressing or dip for any occasion,"This delicious and versatile ranch dip is the perfect addition to your salads, vegetable sticks or spicy Buffalo wings","This tasty ranch sauce can be used for snacks at a party, or for a flavorful side dish at a backyard BBQ",,,,,,,,,,,,days,5.4,,gl_grocery,,,TRUE,,,centimeters,14,,,centimeters,25,,,centimeters,18.5,,,,,,"American Garden Ranch Dressing & Dip, Gluten-Free, 267ml",,,milliliters,267,,,kilograms,0.267,AED,,31.62,33.2,,,,American Garden,,,1,32502000,,Shelf Life,,,,SALAD_DRESSING,,,,,,,,,,,4,1,1,,millilitre,,267,7.17274E+11,
AY033,1.32946E+11,AmazonAe/WJTP1,B00L28CTEE,global,American Garden,,,,,American Garden French Dressing & Dip 267ml delivers a unique taste to add to a wide range of foods,,Deliciously sweet and tangy sauce which can be added to any culinary creation of your choice,"This American Garden dressing contains no artificial colors, no artificial flavors, and is gluten-free and dairy-free","Dip, spread, or drizzle this flavorful French sauce on a salad, sandwich, pita, wrap, or french fries, the possibilities are endless",Perfect French salad dressing for adding an explosion of flavor to a picnic or backyard BBQ,,,,,,,,,,,,days,3.6,,gl_grocery,,,TRUE,,,centimeters,14,,,centimeters,25,,,centimeters,18.5,Sauce,,,,,"American Garden French Dressing & Dip, Gluten-Free, Dairy-Free, 267ml",,,milliliters,267,,,kilograms,0.267,AED,,,12.37,,,,American Garden,,,1,32501000,,Shelf Life,,,,SALAD_DRESSING,,,,,,,,,,,9,1,1,,milliters,,267,17273504593,
AY032,1.32946E+11,AmazonAe/WJTP1,B00L28CR7S,global,American Garden,,,,,American Garden Creamy Caesar Dressing & Dip 267ml delivers an authentic flavor and complements your favorite foods,,"Whether you’re opting for a classic, chicken, or shrimp Caesar salad, choose this American Caesar salad dressing for its creamy texture and perfect taste",This delicious Caesar sauce contains no artificial colors or artificial flavors,"Spread this dressing on your chicken sandwiches for some extra flavor, or serve it as a dip next to your raw veggies and potato chips",This Caesar dressing sauce is versatile and can be used as a dressing at a backyard BBQ or at a party to add delicious flavor to a wide range of foods,,,,,,,,,,,,days,5.4,,gl_grocery,,,TRUE,,,centimeters,14,,,centimeters,25,,,centimeters,18.5,,,,,,"American Garden Creamy Caesar Dressing & Dip, 267ml",,,milliliters,267,,,kilograms,0.267,AED,,,12.37,,,,American Garden,,,1,32550000,,Expiration Date Required,,,,SALAD_DRESSING,,,,,,,,,,,1,1,1,,millilitre,,267,17273504586,
AY030,1.32946E+11,AmazonAe/WJTP1,B00L28CNI6,global,American Garden,,,,,American Garden Italian Dressing & Marinade 267ml adds a splash of well-balanced flavor to any meal,,This delicious salad dressing and marinade has zesty and tangy notes to add a hint of freshness to your food,"Contains no artificial colors and no artificial flavors, and is gluten-free and dairy-free","Use American Garden Italian Dressing & Marinade as a marinade, a dipping sauce, and a seasoning for all your savory meals","Perfect as a salad dressing or marinade for a backyard BBQ, the possibilities are endless",,,,,,,,,,,,days,3.6,,gl_grocery,,,TRUE,,,centimeters,14,,,centimeters,25,,,centimeters,18.5,,,,,,"American Garden Italian Dressing & Marinade, Gluten-Free, Dairy-Free, 267ml",,,milliliters,267,,,kilograms,0.267,AED,,,12.37,,,,American Garden,,,1,32550000,,Expiration Date Required,,,,SALAD_DRESSING,,,,,,,,,,,2,1,1,,millilitre,,267,17273504968,
B00L28CLEW,1.32946E+11,AmazonAe/WJTP1,B00L28CLEW,global,American Garden,,,,,"American Garden Mayonnaise Egg Free 460g is vegetarian while delivering a classic mayonnaise taste, crafted using our authentic American recipe",,"Provides the beloved taste of regular mayonnaise without cholesterol, is egg-free, and suitable for vegetarians","Contains no artificial colors, no artificial flavors or preservatives, is gluten-free, dairy-free, and vegetarian, making it a great addition to your favorite meal",Our egg-free mayo is a perfect ingredient for a classic mayo sandwich or as a condiment for a delicious salad,"American Garden's eggless mayonnaise is versatile and can be used for a wide range of foods, use it as a sauce to dip your fries and vegetables, spread on a sandwich, or add as a dressing to a salad",,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,24,,,centimeters,31,,,centimeters,14,,,,,,"American Garden Mayonnaise Egg Free, Gluten-Free, Vegetarian, 460g",,,,,,,kilograms,0.46,AED,,13.59,14.27,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,,,,,,,,,,,,12,1,1,,millilitre,,460,,
AY007,1.32946E+11,AmazonAe/WJTP1,B00L28CIQ8,global,American Garden,,,,,American Garden Real Mayonnaise Light 887ml is crafted using our authentic American recipe to deliver a delicious light mayonnaise without compromising on the flavor,,Contains 62% less fat and 59% fewer calories than regular mayonnaise with an authentic mayonnaise flavor,Contains no artificial colors and is gluten-free and dairy-free with a rich and creamy mayonnaise taste making it a great addition to your favorite meal,"Our light mayo is a perfect ingredient for a classic chicken mayo sandwich, or condiment for grilled burgers at a backyard BBQ party","American Garden Real Mayonnaise Light is versatile and can be used for a wide range of foods, use it as a sauce to dip your fries and vegetables, spread on a sandwich or add as a dressing to a salad",,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,29.5,,,centimeters,39,,,centimeters,17,Sauce,,,,,"American Garden Real Mayonnaise Light, Gluten Free, Dairy Free, 887ml",,,milliliters,887,,,kilograms,0.887,AED,,,16.42,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,CONDIMENT,,,,,,,,,,,6,1,1,,milliters,,887,17273504616,
AY005,1.32946E+11,AmazonAe/WJTP1,B00L28CGDS,global,American Garden,,,,,American Garden Real Mayonnaise Light 237ml is crafted using our authentic American recipe to deliver a delicious light mayonnaise without compromising on the flavor,,Contains 62% less fat and 59% fewer calories than regular mayonnaise with an authentic mayonnaise flavor,Contains no artificial colors and is gluten-free and dairy-free with a rich and creamy mayonnaise taste making it a great addition to your favorite meal,"Our light mayo is a perfect ingredient for a classic chicken mayo sandwich, or condiment for grilled burgers at a backyard BBQ party","American Garden Real Mayonnaise Light is versatile and can be used for a wide range of foods, use it as a sauce to dip your fries and vegetables, spread on a sandwich or add as a dressing to a salad",,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,19,,,centimeters,25,,,centimeters,11.5,Sauce,,,,,"American Garden Real Mayonnaise Light, Gluten Free, Dairy Free, 237ml",,,milliliters,237,,,kilograms,0.237,AED,,,9.17,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,CONDIMENT,,,,,,,,,,,1,1,1,,gram,,237,17273504623,
AY002,1.32946E+11,AmazonAe/WJTP1,B00L28C5U2,global,American Garden,,,,,American Garden Real Mayonnaise Original 473ml is crafted using our authentic American recipe to deliver a delicious classic mayonnaise flavor,,"Made using top-quality ingredients to deliver a perfectly rich and creamy mayo taste, which complements many culinary creations","Contains no artificial colors, no artificial flavors or preservatives and is gluten-free and dairy-free making it a great addition to your favorite meal","Our mayonnaise is a perfect ingredient for a classic chicken mayo sandwich, or condiment for grilled burgers at a backyard BBQ party","American Garden Real Mayonnaise Original is versatile and can be used for a wide range of foods, use it as a sauce to dip your fries and vegetables, spread on a sandwich or add as a dressing to a salad",,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,24,,,centimeters,31.5,,,centimeters,13.5,,,,,,"American Garden Real Mayonnaise Original, Gluten Free, Dairy Free, 473ml",,,milliliters,473,,,kilograms,0.473,AED,,,12.48,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,CONDIMENT,,,,,,,,,,,12,1,1,,milliters,,473,7.17274E+11,
B00JOQS7FQ,1.32946E+11,AmazonAe/WJTP1,B00JOQS7FQ,global,AL RIFAI,,,,,Salted taste,,organic dry roasted,"Modified atmosphere, to ensure freshness",,,,,,,,6.2711E+12,,,,,,days,54.75,,gl_grocery,,,TRUE,,,centimeters,22,,,centimeters,10,,,centimeters,6,,,,,,AL RIFAI CASHEWS SALTED 200g,,,,,,,kilograms,0.2,AED,,25.19,26.45,,,,Al Rifai,,,1,32599000,,Shelf Life,,,,CELLULAR_PHONE_CASE,,,,,,,,,,,1,1,1,,grams,,200,,
B00HHP71JY,1.32946E+11,AmazonAe/WJTP1,B00HHP71JY,global,Lotte,,,,,Choco Ball is a soft a biscuit,,Buttery biscuit,chocolate cream inside,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,9,,,centimeters,9,,,centimeters,12,,,,,,"Lotte Kancho Choco Cup, 95 g",,,milliliters,95,,,kilograms,0.095,AED,,5.08,5.33,,,,Lotte,,,1,32599000,,Expiration Date Required,,,,,,,,,,,,,,,1,1,1,,grams,,95,,
B00GB8Y30S,6.74557E+11,AmazonAe/WJTP6,B00GB8Y30S,global,CHINGS,,,,,Prepared under hygienic conditions,,Made using advanced technology,"Ideal for dip-ins, marinades and stir-fries",,,,,,,,8.9016E+12,,,,,,,,,gl_grocery,,,,,,millimeters,610,,,millimeters,152,,,millimeters,152,,,,,,CHINGS GREEN CHILLI SAUCE 680g,,,,,,,grams,680,AED,,8.24,8.65,,,,Sabrini,,,,32504000,,Shelf Life,,,,SAUCE,,,,,,,,,,,,24,,,,,,,
FC520,1.32946E+11,AmazonAe/WJTP1,B00G8BVDLU,global,Foster Clarks,,,,,Source of calcium and vitamins,,No artificial color,Releases extra energy,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,30,,,centimeters,53,,,centimeters,19,,,,,,"Foster Clarks Dumpling Mix with Yeast, 500 g",,,,,,,kilograms,0.5,AED,,,6.34,,,,Foster Clarks,,,1,32501000,,Shelf Life,,,,STORAGE_BOX,,,,,,,,,,,1,1,1,,gram,,500,,
B00FHD9Y5W,6.74557E+11,AmazonAe/WJTP6,B00FHD9Y5W,global,CHINGS,,,,,Each noodle strand maintains its form without getting mushy and retains more flavours on its surface,,This is a vegetarian product,Make mouth-Watering chowmein at home with Ching’s secret Hakka noodles stir-Fried with crunchy vegetables,,,,,,,,8.9016E+12,,,,,,,,,gl_grocery,,,,,,inches,10,,,inches,6,,,inches,3,,,,,,CHING’S VEG HAKKA NDLS 560g,,,,,,,grams,560,AED,,11.76,12.35,,,,Chings,,,,32504000,,,,,,NOODLE,,,,,,,,,,,,15,,,,,,,
B00F8ETXQ0,1.32946E+11,AmazonAe/WJTP1,B00F8ETXQ0,global,Dilmah,,,,,rich and satisfying cup that is also potent in healthy antioxidants,,"A beverage that heals, protects and refreshes",Bouquet of flavors and aromas,,,,,,,,,,,,,,days,109.5,,gl_grocery,,,TRUE,,,centimeters,19,,,centimeters,26,,,centimeters,12,Leaf,,,,,"Dilmah English Breakfast Loose Leaf Tea, 125 gm",,,,,,,kilograms,0.125,AED,,28.75,30.19,,,,Dilmah,,,1,32592000,,Expiration Date Required,,,,,,,,,,,,,,,1,1,1,,grams,,125,,
FC475,1.32946E+11,AmazonAe/WJTP1,B00D76WARU,global,Foster Clarks,,,,,Mixture of a carbonate or bicarbonate,,Corn starch,Contains no alcohol,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,23,,,centimeters,35,,,centimeters,26.5,,,,,,Foster Clark's Baking Powder 110 gm,,,,,,,kilograms,0.11,,,,,,,,Foster Clarks,,,1,32501000,,Shelf Life,,,,GROCERY,,,,,,,,,,,1,1,1,,grams,,110,,
B00CABG8WG,1.32946E+11,AmazonAe/WJTP1,B00CABG8WG,global,American Garden,,,,,Vegetarian,,American style,It will make all grill recipes taste so much better,,,,,,,,,,,,,,days,3.6,,gl_grocery,,,TRUE,,,centimeters,17.5,,,centimeters,23,,,centimeters,15.5,,,,,,"American Garden Seasoning Bbq Spice, 119g",,,,,,,kilograms,0.119,,,,,,,,American Garden,,,1,32502000,,Shelf Life,,,,,,,,,,,,,,,12,1,1,,grams,,119,,
B00BGV94SG,6.74557E+11,AmazonAe/WJTP6,B00BGV94SG,global,CHINGS,,,,,,,,,,,,,,,,8.9016E+12,,,,,,,,,gl_grocery,,,,,,,,,,,,,,,,,,,,,"Ching's Secret Hakka Egg Noodles - 5.3oz., 150 Grams (Pack of 1)",,,,,,,,,AED,,4.48,4.7,,,,Ching's Secret,,,1,32504000,,,,,,NOODLE,,,,,,,,,,,1,3,,,gram,,150,,
FC418,1.32946E+11,AmazonAe/WJTP1,B00B73QIF0,global,Foster Clarks,,,,,Average nutritional values per portion,,Amazingly versatile,Make fresh and homemade,,,,,,,,5.3521E+12,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,30,,,centimeters,41.5,,,centimeters,19.5,,,,,,Foster Clark's Corn Flour 400g,,,,,,,kilograms,0.4,AED,,,5.29,,,,Foster Clarks,,,1,32501000,,Expiration Date Required,,,,FLOUR,,,,,,,,,,,1,1,1,,grams,,400,,
B00A3KSCXY,1.32946E+11,AmazonAe/WJTP1,B00A3KSCXY,global,AL RIFAI,,,,,Vegan Friendly,,Dry Roasted with no fats or oil added in the process,almonds,,,,,,,,6.2711E+12,,,,,,days,54.75,,gl_grocery,,,TRUE,,,centimeters,32.5,,,centimeters,36.5,,,centimeters,21,,,,,,AL RIFAI ALMONDS SMOKED 200g,,,,,,,kilograms,0.2,AED,,20.89,21.93,,,,Al Rifai,,,1,32599000,,Shelf Life,,,,NUT_AND_SEED,,,,,,,,,,,1,1,1,,grams,,200,,
B00A0BDB4G,1.32946E+11,AmazonAe/WJTP1,B00A0BDB4G,global,American Garden,,,,,Vegetarian,,Preserved foods,Good and fresh,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,22.5,,,centimeters,30,,,centimeters,23,,,,,,"American Garden Veg Sliced Beets, 425 g",,,,,,,kilograms,0.425,AED,,4.82,5.06,,,,American Garden,,,1,32595000,,Expiration Date Required,,,,,,,,,,,,,,,24,1,1,,grams,,425,,
B009B1L17K,1.32946E+11,AmazonAe/WJTP1,B009B1L17K,global,Al osra,,,,,"Super-bright, Yellow with sky blue polka dot pattern tote bag",,Perfect for a day of adventure at the beach,Exceptional Quality and value,,,,,,,,6.28101E+12,,,,,,,,,gl_toy,,,,,,centimeters,25,,,centimeters,6,,,centimeters,12.5,,,,,,AL OSRA REFINED SUGAR 1Kg,,,,,,,,,AED,,5.45,5.72,,,,Winghouse,,,,,,,,,,SUGAR,,,,,,,,,,,,,,,,,,,
FC505,1.32946E+11,AmazonAe/WJTP1,B0095DQJ30,global,Foster Clarks,,,,,Contains ready to use caramel topping,,No artificial colours,This is a vegetarian product,Caramel mix: 50 gm and topping: 21 gm,71 gm,,,,,,,,,,,,days,3.6,,gl_grocery,,,TRUE,,,centimeters,28.5,,,centimeters,38,,,centimeters,22.5,,,,,,"Foster Clarks Creme CaRAMel, 71 gm",,,,,,,kilograms,0.071,AED,,2.71,2.85,,,,Foster Clarks,,,1,32502000,,Shelf Life,,,,,,,,,,,,,,,1,1,1,,Count,,1,,
FC550,1.32946E+11,AmazonAe/WJTP1,B0095DQF2A,global,Foster Clarks,,,,,No artificial color,,Make fresh and homemade,It is easy to prepare,,,,,,,,,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,33,,,centimeters,44.5,,,centimeters,18.5,,,,,,"Foster Clarks Jelly Dessert Raspberry, 85 g",,,,,,,kilograms,0.085,AED,,1.91,2.01,,,,Foster Clarks,,,1,32599000,,Shelf Life,,,,,,,,,,,,,,,1,1,1,,grams,,85,,
FC530,1.32946E+11,AmazonAe/WJTP1,B0095DQDH2,global,Foster Clarks,,,,,Contains 100% halal beef gelatin,,No artificial colors,Sugar added,,,,,,,,,,,,,,days,3.6,,gl_grocery,,,TRUE,,,centimeters,33,,,centimeters,44.5,,,centimeters,18.5,,,,,,"Foster Clarks Cherry Flavour Jelly Dessert, 85 g",,,,,,,kilograms,0.085,AED,,1.91,2.01,,,,Foster Clarks,,,1,32599000,,Shelf Life,,,,,,,,,,,,,,,1,1,1,,gram,,85,,
B008VSX352,1.32946E+11,AmazonAe/WJTP1,B008VSX352,global,KEN'S,,,,,Gluten Free,,Great on any salad,Half the fat and fewer calories than regular dressing,,,,,,,,,,,,,,days,2.1,,gl_grocery,,,,,,centimeters,4.5,,,centimeters,10,,,centimeters,20.5,,,,,,"KEN'S Steak House Caesar Dressing & Marinade, 473 ml",,,milliliters,473,,,kilograms,0.473,AED,,18.88,19.82,,,,KEN'S,,,1,32502000,,,,,,,,,,,,,,,,,1,1,1,,milliters,,473,,
B008IJ9XRQ,1.32946E+11,AmazonAe/WJTP1,B008IJ9XRQ,global,American Garden,,,,,"American Garden Real Mayonnaise Light 473ml is crafted using our authentic American recipe, to deliver a delicious light mayonnaise without compromising on the flavor",,"Contains 62% less fat and 59% fewer calories than regular mayonnaise, with an authentic mayonnaise flavor","Contains no artificial colors and is gluten-free and dairy-free with a rich and creamy mayonnaise taste, making it a great addition to your favorite meal",Our light mayo is a perfect ingredient for a classic chicken mayo sandwich or condiment for grilled burgers at a backyard BBQ party,"American Garden Real Mayonnaise Light is versatile and can be used for a wide range of foods, use it as a sauce to dip your fries and vegetables, spread on a sandwich, or add as a dressing to a salad","American Garden Real Mayonnaise Light 473ml is crafted using our authentic American recipe, to deliver a delicious light mayonnaise without compromising on the flavor","Contains 62% less fat and 59% fewer calories than regular mayonnaise, with an authentic mayonnaise flavor","Contains no artificial colors and is gluten-free and dairy-free with a rich and creamy mayonnaise taste, making it a great addition to your favorite meal",Our light mayo is a perfect ingredient for a classic chicken mayo sandwich or condiment for grilled burgers at a backyard BBQ party,"American Garden Real Mayonnaise Light is versatile and can be used for a wide range of foods, use it as a sauce to dip your fries and vegetables, spread on a sandwich, or add as a dressing to a salad",,,,,,,,,,gl_grocery,,,TRUE,,,centimeters,24,,,centimeters,31.5,,,centimeters,13.5,,,,,,"American Garden Real Mayonnaise Light, Gluten-Free, Dairy-Free, 473ml",,"American Garden Real Mayonnaise Light, Gluten-Free, Dairy-Free, 473ml",milliliters,473,,,kilograms,0.473,AED,,11.74,12.33,,,,American Garden,,,1,32502000,,Expiration Date Required,,,,,,,,,,,,,,,12,1,1,,milliters,,473,,
